,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,flag_suburb,flag_street_Address,flag_type,flag_regionname
2681,11.1,3.0,1.0,2.0,606.0,109.0,1970.0,-37.8326,144.8594,81.0,201.0,0.0,2.0
2682,11.1,3.0,1.0,3.0,535.0,132.0,1970.0,-37.8322,144.8399,81.0,1356.0,0.0,2.0
2683,6.3,2.0,1.0,1.0,0.0,66.23,1960.0,-37.8624,145.0223,48.0,1477.0,1.0,0.0
2684,6.3,2.0,1.0,1.0,869.0,74.0,1980.0,-37.8603,145.0224,48.0,2874.0,1.0,0.0
2685,6.3,1.0,1.0,0.0,0.0,48.0,1966.0,-37.8531,145.0115,48.0,77.0,1.0,0.0
2686,5.9,5.0,3.0,3.0,468.0,274.0,1925.0,-37.7822,144.9065,23.0,187.0,0.0,2.0
2687,5.9,3.0,1.0,1.0,450.0,155.0,1920.0,-37.7756,144.9148,23.0,268.0,0.0,2.0
2688,5.9,2.0,1.0,1.0,226.0,98.0,1920.0,-37.7761,144.9165,23.0,254.0,0.0,2.0
2689,5.9,6.0,3.0,2.0,1012.0,435.0,1887.0,-37.7721,144.9184,23.0,156.0,0.0,2.0
2690,5.9,4.0,3.0,2.0,0.0,159.0,2011.0,-37.7831,144.9209,23.0,987.0,2.0,2.0
2691,12.2,2.0,1.0,2.0,803.0,95.0,1950.0,-37.8683,145.1064,79.0,731.0,0.0,0.0
2692,12.2,2.0,1.0,1.0,78.0,59.0,1970.0,-37.8677,145.0981,79.0,220.0,1.0,0.0
2693,12.2,3.0,2.0,2.0,235.0,130.0,2006.0,-37.8625,145.1083,79.0,687.0,1.0,0.0
2694,10.5,3.0,2.0,1.0,292.0,150.0,2008.0,-37.7593,144.8561,84.0,2387.0,1.0,2.0
2695,10.5,4.0,3.0,2.0,656.0,322.0,1990.0,-37.7522,144.8659,84.0,2410.0,0.0,2.0
2696,10.5,3.0,1.0,1.0,585.0,99.0,1960.0,-37.7574,144.8574,84.0,1197.0,0.0,2.0
2697,9.2,2.0,1.0,2.0,667.0,130.0,1955.0,-37.7926,145.0842,20.0,1964.0,0.0,0.0
2698,9.2,3.0,1.0,1.0,350.0,120.0,1950.0,-37.7862,145.0739,20.0,2893.0,1.0,0.0
2699,9.2,4.0,3.0,2.0,636.0,227.0,1960.0,-37.789,145.0938,20.0,3084.0,0.0,0.0
2700,9.2,4.0,3.0,2.0,627.0,213.0,1970.0,-37.7827,145.0945,20.0,989.0,0.0,0.0
2701,9.5,3.0,2.0,3.0,601.0,101.51,1950.0,-37.7524,145.0393,193.0,231.0,0.0,3.0
2702,13.0,3.0,3.0,2.0,338.0,194.0,2012.0,-37.9166,145.0418,31.0,957.0,2.0,0.0
2703,13.0,2.0,1.0,1.0,0.0,115.0,2006.0,-37.9296,145.0498,31.0,168.0,1.0,0.0
2704,13.9,4.0,3.0,2.0,635.0,200.0,1950.0,-37.9107,145.0745,3.0,665.0,0.0,0.0
2705,13.9,3.0,1.0,3.0,337.0,100.0,1950.0,-37.9331,145.0586,3.0,632.0,0.0,0.0
2706,13.9,3.0,2.0,2.0,372.0,180.0,2008.0,-37.9127,145.0694,3.0,2525.0,2.0,0.0
2707,13.9,3.0,1.0,1.0,294.0,105.0,1950.0,-37.919000000000004,145.0803,3.0,886.0,0.0,0.0
2708,13.9,2.0,1.0,1.0,1026.0,68.11,1970.0,-37.911,145.0711,3.0,58.0,1.0,0.0
2709,13.9,4.0,1.0,2.0,587.0,161.0,1950.0,-37.9194,145.05700000000004,3.0,667.0,0.0,0.0
2710,13.9,3.0,2.0,2.0,557.0,119.0,1960.0,-37.9076,145.06799999999996,3.0,6.0,0.0,0.0
2711,13.1,2.0,1.0,1.0,171.0,80.0,2014.0,-37.8158,145.1384,77.0,858.0,1.0,3.0
2712,13.1,3.0,1.0,2.0,689.0,152.0,1920.0,-37.8262,145.1301,77.0,0.0,0.0,3.0
2713,13.1,3.0,2.0,2.0,693.0,158.0,1925.0,-37.8229,145.1217,77.0,227.0,0.0,3.0
2714,10.8,2.0,1.0,2.0,555.0,74.0,1950.0,-37.7854,144.8463,83.0,89.0,0.0,2.0
2715,10.8,2.0,1.0,1.0,604.0,82.0,1950.0,-37.782,144.8528,83.0,3379.0,0.0,2.0
2716,10.8,3.0,2.0,1.0,145.0,107.0,2003.0,-37.7894,144.8463,83.0,418.0,2.0,2.0
2717,10.8,4.0,3.0,2.0,475.0,319.0,2002.0,-37.7759,144.8552,83.0,1574.0,0.0,2.0
2718,11.2,3.0,2.0,2.0,517.0,195.0,1920.0,-37.894,144.9977,18.0,949.0,0.0,0.0
2719,11.2,4.0,4.0,2.0,473.0,292.0,2013.0,-37.9104,144.9999,18.0,861.0,2.0,0.0
2720,11.2,3.0,2.0,2.0,0.0,167.0,1980.0,-37.911,144.9866,18.0,1009.0,0.0,0.0
2721,11.2,2.0,1.0,1.0,444.0,182.0,1915.0,-37.8993,145.0046,18.0,6.0,2.0,0.0
2722,11.2,4.0,2.0,2.0,920.0,333.0,1990.0,-37.8981,144.9902,18.0,6.0,0.0,0.0
2723,11.2,3.0,2.0,4.0,0.0,145.0,1970.0,-37.928000000000004,145.0002,18.0,612.0,2.0,0.0
2724,11.2,2.0,1.0,1.0,1647.0,73.0,2004.0,-37.8847,144.9972,18.0,20.0,1.0,0.0
2725,11.2,4.0,2.0,2.0,286.0,283.0,1999.0,-37.8981,145.0,18.0,605.0,0.0,0.0
2726,11.2,3.0,2.0,2.0,0.0,189.0,1935.0,-37.900999999999996,145.0026,18.0,1479.0,2.0,0.0
2727,11.2,3.0,2.0,4.0,649.0,195.0,1967.0,-37.9056,144.9893,18.0,1932.0,0.0,0.0
2728,11.2,3.0,2.0,2.0,0.0,109.0,1975.0,-37.9163,144.9901,18.0,16.0,1.0,0.0
2729,10.7,5.0,2.0,2.0,780.0,206.0,1950.0,-37.9173,145.0142,25.0,825.0,0.0,0.0
2730,10.7,3.0,1.0,1.0,597.0,131.0,1925.0,-37.9064,145.0229,25.0,561.0,0.0,0.0
2731,10.7,4.0,3.0,2.0,312.0,118.0,1950.0,-37.9295,145.0144,25.0,1145.0,2.0,0.0
2732,10.7,5.0,3.0,2.0,583.0,271.0,2009.0,-37.9057,145.0101,25.0,938.0,0.0,0.0
2733,10.7,3.0,2.0,1.0,119.0,160.0,2000.0,-37.9084,145.0118,25.0,83.0,2.0,0.0
2734,5.2,3.0,1.0,2.0,506.0,196.8,1921.0,-37.7723,144.9694,2.0,90.0,0.0,1.0
2735,5.2,2.0,1.0,2.0,173.0,77.0,1970.0,-37.7586,144.9653,2.0,21.0,1.0,1.0
2736,5.2,3.0,1.0,0.0,282.0,112.0,1900.0,-37.7674,144.966,2.0,2.0,0.0,1.0
2737,5.2,1.0,1.0,1.0,0.0,58.0,2010.0,-37.7767,144.9676,2.0,0.0,1.0,1.0
2738,5.2,3.0,1.0,1.0,249.0,116.0,1925.0,-37.7669,144.9664,2.0,1895.0,0.0,1.0
2739,5.2,2.0,1.0,1.0,638.0,48.0,1970.0,-37.762,144.9647,2.0,240.0,1.0,1.0
2740,5.2,3.0,2.0,1.0,192.0,120.0,1910.0,-37.7743,144.9637,2.0,118.0,0.0,1.0
2741,5.2,4.0,2.0,1.0,373.0,200.0,2009.0,-37.7733,144.9599,2.0,2090.0,0.0,1.0
2742,5.2,4.0,2.0,4.0,650.0,173.45,1950.0,-37.7575,144.9716,2.0,174.0,0.0,1.0
2743,5.2,3.0,2.0,1.0,122.0,140.0,2012.0,-37.7698,144.9661,2.0,149.0,2.0,1.0
2744,5.2,1.0,1.0,1.0,0.0,51.0,1970.0,-37.7783,144.9635,2.0,24.0,1.0,1.0
2745,5.2,2.0,1.0,1.0,430.0,258.0,2006.0,-37.7609,144.9623,2.0,8.0,1.0,1.0
2746,5.2,4.0,3.0,2.0,0.0,212.0,2012.0,-37.775,144.9513,2.0,145.0,0.0,1.0
2747,5.2,2.0,1.0,0.0,148.0,75.0,1890.0,-37.7731,144.9568,2.0,2551.0,0.0,1.0
2748,5.2,2.0,1.0,1.0,557.0,57.0,1960.0,-37.7732,144.951,2.0,83.0,1.0,1.0
2749,4.5,4.0,1.0,2.0,449.0,159.0,1930.0,-37.7671,144.9762,49.0,38.0,0.0,1.0
2750,4.5,2.0,1.0,1.0,263.0,109.0,1910.0,-37.7661,144.9742,49.0,255.0,0.0,1.0
2751,4.5,2.0,1.0,0.0,137.0,67.0,1890.0,-37.7738,144.9733,49.0,488.0,0.0,1.0
2752,4.5,2.0,1.0,1.0,0.0,70.0,2011.0,-37.7755,144.9786,49.0,12.0,1.0,1.0
2753,4.5,2.0,1.0,2.0,0.0,96.0,2005.0,-37.7761,144.975,49.0,443.0,1.0,1.0
2754,4.5,3.0,1.0,3.0,446.0,125.0,1940.0,-37.7682,144.9835,49.0,1996.0,0.0,1.0
2755,5.9,2.0,1.0,1.0,1097.0,67.0,1970.0,-37.7686,144.9421,27.0,281.0,1.0,1.0
2756,5.9,2.0,1.0,0.0,207.0,77.0,1950.0,-37.7622,144.9406,27.0,378.0,0.0,1.0
2757,5.9,3.0,3.0,1.0,131.0,109.0,2008.0,-37.7559,144.9378,27.0,1195.0,0.0,1.0
2758,5.9,3.0,1.0,1.0,335.0,113.0,1940.0,-37.766,144.945,27.0,66.0,0.0,1.0
2759,5.9,3.0,2.0,1.0,169.0,139.0,1900.0,-37.7585,144.9504,27.0,2379.0,0.0,1.0
2760,5.9,3.0,1.0,2.0,109.0,104.0,2010.0,-37.7609,144.9416,27.0,600.0,2.0,1.0
2761,5.9,2.0,1.0,1.0,559.0,57.0,1970.0,-37.7707,144.9488,27.0,774.0,1.0,1.0
2762,5.9,2.0,1.0,1.0,0.0,59.0,1970.0,-37.7711,144.9487,27.0,774.0,0.0,1.0
2763,5.9,4.0,2.0,2.0,518.0,160.0,1980.0,-37.7606,144.9499,27.0,315.0,0.0,1.0
2764,11.8,3.0,1.0,1.0,0.0,110.0,1999.0,-37.7769,145.088,75.0,1388.0,1.0,3.0
2765,11.8,2.0,1.0,2.0,135.0,76.0,1970.0,-37.7787,145.0918,75.0,2019.0,2.0,3.0
2766,11.8,4.0,2.0,2.0,190.0,133.0,2000.0,-37.7664,145.0884,75.0,178.0,2.0,3.0
2767,11.8,3.0,2.0,3.0,709.0,143.0,1970.0,-37.7612,145.0968,75.0,584.0,0.0,3.0
2768,11.8,5.0,4.0,4.0,564.0,185.0,1955.0,-37.7735,145.0936,75.0,1305.0,0.0,3.0
2769,11.7,6.0,2.0,2.0,665.0,209.0,1950.0,-37.8493,145.1283,56.0,916.0,0.0,0.0
2770,11.7,3.0,2.0,2.0,267.0,150.0,2012.0,-37.8463,145.1071,56.0,1821.0,2.0,0.0
2771,11.7,1.0,1.0,1.0,698.0,196.0,1960.0,-37.8518,145.1278,56.0,2148.0,0.0,0.0
2772,11.7,3.0,2.0,4.0,862.0,179.3,1950.0,-37.8603,145.0979,56.0,1142.0,0.0,0.0
2773,11.7,4.0,2.0,1.0,863.0,165.0,1940.0,-37.8539,145.1127,56.0,600.0,0.0,0.0
2774,11.7,5.0,1.0,2.0,633.0,182.0,1960.0,-37.8557,145.1285,56.0,1598.0,0.0,0.0
2775,7.8,3.0,1.0,2.0,643.0,116.0,1920.0,-37.8405,145.0924,28.0,572.0,0.0,0.0
2776,7.8,4.0,2.0,0.0,670.0,176.0,1930.0,-37.8378,145.089,28.0,3393.0,0.0,0.0
2777,7.8,4.0,1.0,3.0,572.0,150.0,1910.0,-37.8411,145.062,28.0,546.0,0.0,0.0
2778,7.8,2.0,1.0,3.0,633.0,134.3,1960.0,-37.8427,145.0824,28.0,3384.0,0.0,0.0
2779,7.8,3.0,2.0,2.0,575.0,155.0,2000.0,-37.8378,145.0909,28.0,966.0,0.0,0.0
2780,7.8,4.0,2.0,1.0,790.0,251.0,1890.0,-37.8269,145.0661,28.0,673.0,0.0,0.0
2781,7.8,3.0,1.0,2.0,400.0,145.0,1890.0,-37.8333,145.0616,28.0,3290.0,0.0,0.0
2782,7.8,4.0,2.0,2.0,742.0,280.0,1997.0,-37.8284,145.0673,28.0,2834.0,0.0,0.0
2783,7.8,3.0,1.0,1.0,112.0,85.0,1960.0,-37.8378,145.0949,28.0,1467.0,1.0,0.0
2784,9.0,5.0,5.0,4.0,2079.0,464.3,1880.0,-37.8179,145.0694,89.0,2158.0,0.0,0.0
2785,3.2,4.0,2.0,1.0,515.0,203.0,1905.0,-37.7817,144.9742,132.0,950.0,0.0,1.0
2786,11.4,2.0,1.0,1.0,0.0,73.0,1980.0,-37.8981,145.0619,15.0,275.0,1.0,0.0
2787,11.4,1.0,1.0,1.0,0.0,46.0,1960.0,-37.8858,145.0632,15.0,730.0,1.0,0.0
2788,11.4,3.0,2.0,2.0,515.0,156.0,1930.0,-37.8924,145.0541,15.0,128.0,0.0,0.0
2789,11.4,3.0,1.0,2.0,1103.0,100.0,1987.0,-37.8958,145.0603,15.0,242.0,1.0,0.0
2790,11.4,4.0,2.0,2.0,615.0,193.0,1920.0,-37.8928,145.0531,15.0,913.0,0.0,0.0
2791,11.4,1.0,1.0,1.0,0.0,46.0,1960.0,-37.8944,145.0616,15.0,1237.0,1.0,0.0
2792,11.4,3.0,1.0,1.0,0.0,84.0,1965.0,-37.8866,145.0561,15.0,221.0,1.0,0.0
2793,8.1,1.0,1.0,1.0,750.0,43.0,1965.0,-37.8678,145.0197,112.0,588.0,1.0,0.0
2794,8.1,2.0,2.0,1.0,0.0,85.0,2011.0,-37.8607,145.0116,112.0,3.0,1.0,0.0
2795,9.3,2.0,1.0,1.0,0.0,71.0,2003.0,-37.8937,145.0137,96.0,70.0,1.0,0.0
2796,9.3,3.0,2.0,1.0,305.0,129.0,1925.0,-37.8899,145.023,96.0,294.0,0.0,0.0
2797,9.3,2.0,1.0,1.0,0.0,61.0,1960.0,-37.8906,145.0259,96.0,294.0,1.0,0.0
2798,13.6,3.0,2.0,2.0,235.0,112.0,2000.0,-37.8856,145.0934,99.0,2958.0,1.0,0.0
2799,13.6,3.0,1.0,2.0,418.0,132.0,1955.0,-37.885999999999996,145.096,99.0,262.0,2.0,0.0
2800,13.6,3.0,2.0,2.0,286.0,124.0,2008.0,-37.8755,145.0954,99.0,2263.0,1.0,0.0
2801,13.6,3.0,2.0,2.0,213.0,115.0,2012.0,-37.8827,145.0942,99.0,508.0,2.0,0.0
2802,3.4,3.0,1.0,1.0,230.0,127.0,1900.0,-37.788000000000004,144.9967,95.0,265.0,0.0,1.0
2803,3.4,2.0,1.0,1.0,72.0,90.0,1980.0,-37.7881,145.0058,95.0,329.0,1.0,1.0
2804,3.4,2.0,1.0,0.0,158.0,95.0,1890.0,-37.7925,144.9995,95.0,1183.0,0.0,1.0
2805,3.4,3.0,1.0,0.0,276.0,170.0,1904.0,-37.7933,144.9938,95.0,266.0,0.0,1.0
2806,3.4,1.0,1.0,1.0,0.0,45.0,1970.0,-37.7881,145.0058,95.0,329.0,1.0,1.0
2807,7.8,2.0,1.0,0.0,388.0,69.0,1960.0,-37.7506,144.9694,4.0,1253.0,1.0,1.0
2808,7.8,2.0,1.0,0.0,275.0,106.2,1920.0,-37.7424,144.9576,4.0,2.0,0.0,1.0
2809,7.8,2.0,1.0,1.0,0.0,112.9,2014.0,-37.7422,144.9604,4.0,197.0,2.0,1.0
2810,7.8,2.0,1.0,2.0,0.0,64.0,1980.0,-37.7519,144.9496,4.0,173.0,0.0,1.0
2811,7.8,4.0,2.0,1.0,3747.0,143.0,2006.0,-37.7551,144.9787,4.0,1779.0,2.0,1.0
2812,7.8,3.0,1.0,2.0,120.0,113.76,1990.0,-37.7462,144.9795,4.0,1151.0,2.0,1.0
2813,7.8,4.0,2.0,1.0,453.0,187.0,1910.0,-37.7503,144.9481,4.0,10.0,0.0,1.0
2814,7.8,4.0,2.0,1.0,172.0,135.0,1900.0,-37.7483,144.9634,4.0,215.0,0.0,1.0
2815,7.8,4.0,2.0,1.0,398.0,123.0,1950.0,-37.7364,144.9787,4.0,925.0,0.0,1.0
2816,7.8,3.0,1.0,3.0,414.0,153.1,1930.0,-37.7432,144.9573,4.0,2472.0,0.0,1.0
2817,7.8,6.0,3.0,4.0,768.0,285.0,1997.0,-37.7397,144.9603,4.0,2337.0,0.0,1.0
2818,7.8,3.0,2.0,2.0,500.0,148.0,1900.0,-37.7382,144.9653,4.0,1539.0,0.0,1.0
2819,7.8,5.0,3.0,2.0,635.0,108.0,1920.0,-37.7516,144.9593,4.0,318.0,0.0,1.0
2820,7.8,2.0,1.0,1.0,136.0,81.0,1975.0,-37.7449,144.9754,4.0,211.0,1.0,1.0
2821,7.8,3.0,2.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,4.0,2.0,2.0,1.0
2822,7.8,3.0,2.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,4.0,2.0,2.0,1.0
2823,1.6,2.0,1.0,1.0,0.0,63.0,1970.0,-37.7981,144.9883,55.0,493.0,1.0,1.0
2824,1.6,2.0,1.0,1.0,15900.0,98.0,1880.0,-37.8035,144.985,55.0,36.0,2.0,1.0
2825,1.6,2.0,1.0,0.0,112.0,100.0,1900.0,-37.8001,144.9901,55.0,414.0,0.0,1.0
2826,1.6,3.0,2.0,2.0,0.0,148.0,2005.0,-37.8083,144.9908,55.0,1088.0,1.0,1.0
2827,2.5,3.0,1.0,1.0,117.0,147.0,1900.0,-37.8298,144.9923,136.0,3352.0,0.0,1.0
2828,13.9,4.0,2.0,2.0,872.0,185.0,1970.0,-37.7906,145.1138,36.0,2879.0,0.0,3.0
2829,13.9,4.0,2.0,2.0,664.0,150.0,1980.0,-37.7895,145.1116,36.0,731.0,0.0,3.0
2830,13.9,4.0,3.0,2.0,661.0,170.0,1965.0,-37.7905,145.1433,36.0,1184.0,0.0,3.0
2831,13.9,3.0,1.0,1.0,814.0,120.0,1965.0,-37.7909,145.1309,36.0,64.0,0.0,3.0
2832,8.0,5.0,2.0,1.0,697.0,196.0,1920.0,-37.7459,144.9159,5.0,1318.0,0.0,2.0
2833,8.0,3.0,1.0,1.0,387.0,135.0,1900.0,-37.755,144.9272,5.0,2338.0,0.0,2.0
2834,8.0,1.0,1.0,1.0,845.0,45.0,1977.0,-37.7469,144.9206,5.0,847.0,1.0,2.0
2835,8.0,3.0,1.0,1.0,227.0,120.0,2005.0,-37.7496,144.892,5.0,368.0,1.0,2.0
2836,8.0,2.0,1.0,1.0,0.0,75.0,2012.0,-37.7504,144.8957,5.0,165.0,1.0,2.0
2837,8.0,3.0,2.0,1.0,411.0,159.0,1990.0,-37.7544,144.8986,5.0,132.0,0.0,2.0
2838,8.0,1.0,1.0,1.0,62.0,53.0,1960.0,-37.7578,144.9134,5.0,53.0,1.0,2.0
2839,5.8,2.0,1.0,1.0,0.0,87.0,2002.0,-37.7847,145.0109,82.0,377.0,1.0,1.0
2840,5.8,3.0,1.0,2.0,574.0,150.0,1925.0,-37.783,145.0165,82.0,113.0,0.0,1.0
2841,12.4,3.0,1.0,2.0,585.0,88.0,1960.0,-37.695,144.9676,42.0,574.0,0.0,1.0
2842,12.4,3.0,1.0,3.0,578.0,128.0,1960.0,-37.6966,144.9695,42.0,1612.0,0.0,1.0
2843,12.4,3.0,2.0,1.0,207.0,205.0,2007.0,-37.7049,144.9631,42.0,144.0,1.0,1.0
2844,12.4,3.0,1.0,2.0,1069.0,120.0,1960.0,-37.6931,144.9596,42.0,2717.0,0.0,1.0
2845,12.4,2.0,1.0,1.0,0.0,67.0,1970.0,-37.7071,144.9644,42.0,565.0,1.0,1.0
2846,12.4,3.0,3.0,3.0,247.0,103.0,2011.0,-37.7133,144.975,42.0,295.0,2.0,1.0
2847,3.5,1.0,1.0,1.0,0.0,32.0,1970.0,-37.777,144.9836,57.0,39.0,1.0,1.0
2848,3.5,2.0,1.0,0.0,160.0,119.0,1880.0,-37.7933,144.9824,57.0,2105.0,0.0,1.0
2849,3.5,2.0,1.0,0.0,192.0,85.2,1910.0,-37.7793,144.9879,57.0,0.0,0.0,1.0
2850,4.4,3.0,2.0,2.0,226.0,140.0,2002.0,-37.7824,144.9243,68.0,1029.0,0.0,1.0
2851,4.4,2.0,1.0,0.0,274.0,103.0,1930.0,-37.7813,144.9238,68.0,212.0,0.0,1.0
2852,4.4,2.0,1.0,1.0,0.0,96.0,1890.0,-37.788000000000004,144.9306,68.0,911.0,1.0,1.0
2853,4.4,3.0,1.0,1.0,320.0,110.0,1940.0,-37.7844,144.9359,68.0,2.0,0.0,1.0
2854,4.4,5.0,1.0,1.0,432.0,200.0,1915.0,-37.7859,144.9323,68.0,3353.0,0.0,1.0
2855,4.4,2.0,1.0,1.0,0.0,72.9,1970.0,-37.7829,144.9247,68.0,94.0,1.0,1.0
2856,4.4,2.0,1.0,1.0,0.0,62.0,1970.0,-37.7826,144.9311,68.0,417.0,1.0,1.0
2857,4.4,2.0,1.0,1.0,472.0,55.0,1960.0,-37.7851,144.922,68.0,228.0,1.0,1.0
2858,4.4,3.0,1.0,1.0,180.0,132.0,1991.0,-37.7839,144.9273,68.0,91.0,0.0,1.0
2859,4.4,2.0,1.0,0.0,209.0,75.0,1890.0,-37.7846,144.9347,68.0,54.0,0.0,1.0
2860,4.4,3.0,1.0,0.0,143.0,136.0,1890.0,-37.7868,144.9336,68.0,54.0,0.0,1.0
2861,6.4,2.0,1.0,0.0,267.0,99.5,1890.0,-37.7961,144.89,16.0,251.0,0.0,2.0
2862,6.4,2.0,2.0,1.0,0.0,70.0,2011.0,-37.7883,144.884,16.0,624.0,2.0,2.0
2863,6.4,3.0,1.0,1.0,219.0,3.0,2011.0,-37.796,144.8819,16.0,235.0,2.0,2.0
2864,6.4,3.0,1.0,1.0,267.0,101.0,1900.0,-37.7951,144.8901,16.0,579.0,0.0,2.0
2865,6.4,2.0,1.0,0.0,172.0,80.0,1900.0,-37.7936,144.8905,16.0,251.0,0.0,2.0
2866,6.4,3.0,1.0,2.0,272.0,106.0,1920.0,-37.7977,144.904,16.0,30.0,0.0,2.0
2867,10.4,1.0,1.0,1.0,1162.0,44.0,1965.0,-37.8911,145.0451,173.0,34.0,1.0,0.0
2868,9.2,3.0,2.0,2.0,269.0,184.0,1997.0,-37.854,145.0542,10.0,167.0,0.0,0.0
2869,9.2,3.0,1.0,3.0,732.0,138.0,1950.0,-37.8562,145.0864,10.0,333.0,0.0,0.0
2870,9.2,3.0,2.0,2.0,0.0,131.0,1995.0,-37.8574,145.0494,10.0,1200.0,2.0,0.0
2871,9.2,4.0,3.0,3.0,622.0,160.0,1940.0,-37.858000000000004,145.0859,10.0,2441.0,0.0,0.0
2872,9.2,3.0,3.0,2.0,662.0,265.0,1988.0,-37.8605,145.0455,10.0,2699.0,0.0,0.0
2873,9.2,3.0,1.0,2.0,453.0,102.0,1930.0,-37.8487,145.0592,10.0,1075.0,0.0,0.0
2874,9.2,2.0,1.0,1.0,157.0,97.0,1970.0,-37.8499,145.0814,10.0,1808.0,1.0,0.0
2875,13.0,3.0,1.0,2.0,742.0,101.0,1970.0,-37.702,144.9538,9.0,1886.0,0.0,1.0
2876,13.0,2.0,2.0,1.0,1137.0,82.0,2009.0,-37.7045,144.9204,9.0,1549.0,2.0,1.0
2877,13.0,3.0,1.0,2.0,697.0,148.0,1955.0,-37.7097,144.9256,9.0,2970.0,0.0,1.0
2878,13.0,3.0,1.0,2.0,751.0,145.0,1972.0,-37.6962,144.9376,9.0,409.0,0.0,1.0
2879,13.0,3.0,1.0,2.0,663.0,84.0,1950.0,-37.6962,144.9349,9.0,1174.0,0.0,1.0
2880,13.0,3.0,1.0,2.0,738.0,107.4,1960.0,-37.6972,144.941,9.0,1160.0,0.0,1.0
2881,13.0,5.0,1.0,1.0,227.0,152.0,2013.0,-37.6979,144.941,9.0,97.0,2.0,1.0
2882,13.0,3.0,1.0,2.0,258.0,142.6,2001.0,-37.7047,144.9087,9.0,49.0,2.0,1.0
2883,13.0,4.0,3.0,2.0,715.0,271.0,1970.0,-37.709,144.9373,9.0,1279.0,0.0,1.0
2884,13.0,3.0,1.0,2.0,694.0,110.0,1960.0,-37.6974,144.9112,9.0,430.0,0.0,1.0
2885,13.0,3.0,2.0,2.0,0.0,118.0,2009.0,-37.7074,144.9266,9.0,23.0,1.0,1.0
2886,13.0,3.0,2.0,2.0,243.0,133.0,2014.0,-37.7116,144.9357,9.0,386.0,2.0,1.0
2887,13.0,3.0,1.0,2.0,666.0,176.0,1960.0,-37.7015,144.9191,9.0,545.0,0.0,1.0
2888,12.1,3.0,1.0,4.0,605.0,145.0,1960.0,-37.705999999999996,144.9467,67.0,323.0,0.0,1.0
2889,13.7,2.0,2.0,1.0,516.0,92.0,2007.0,-37.9365,145.0008,39.0,160.0,2.0,0.0
2890,13.7,4.0,3.0,2.0,684.0,317.0,2008.0,-37.9436,145.0169,39.0,349.0,0.0,0.0
2891,13.7,2.0,1.0,1.0,90.0,90.0,1962.0,-37.9354,144.9994,39.0,642.0,1.0,0.0
2892,4.6,3.0,1.0,2.0,338.0,132.0,1910.0,-37.8139,145.0243,7.0,3233.0,0.0,0.0
2893,4.6,1.0,1.0,1.0,918.0,50.0,2006.0,-37.8294,145.033,7.0,191.0,1.0,0.0
2894,4.6,2.0,1.0,1.0,2679.0,78.0,1960.0,-37.8261,145.0269,7.0,367.0,1.0,0.0
2895,4.6,1.0,1.0,0.0,0.0,55.0,1957.0,-37.826,145.0239,7.0,2683.0,1.0,0.0
2896,4.6,1.0,1.0,1.0,6494.0,77.5,1965.0,-37.8254,145.0255,7.0,106.0,1.0,0.0
2897,4.6,2.0,1.0,0.0,221.0,106.0,1900.0,-37.8163,145.0251,7.0,1016.0,0.0,0.0
2898,4.6,1.0,1.0,0.0,479.0,30.0,1970.0,-37.8292,145.0322,7.0,1345.0,1.0,0.0
2899,4.6,3.0,1.0,0.0,269.0,134.0,1905.0,-37.8162,145.0206,7.0,11.0,0.0,0.0
2900,4.6,2.0,1.0,0.0,0.0,82.3,1960.0,-37.832,145.0431,7.0,335.0,1.0,0.0
2901,7.5,3.0,2.0,2.0,0.0,187.0,2010.0,-37.8302,145.0527,38.0,657.0,2.0,0.0
2902,7.5,4.0,3.0,2.0,667.0,310.0,1988.0,-37.8374,145.0511,38.0,694.0,0.0,0.0
2903,7.5,3.0,2.0,2.0,185.0,185.0,1985.0,-37.8255,145.0481,38.0,361.0,0.0,0.0
2904,7.5,2.0,1.0,2.0,0.0,64.0,1970.0,-37.8254,145.0474,38.0,361.0,1.0,0.0
2905,10.6,3.0,2.0,2.0,330.0,171.0,2008.0,-37.7524,145.06,103.0,256.0,0.0,3.0
2906,10.5,2.0,1.0,1.0,263.0,84.0,1992.0,-37.7428,145.0511,59.0,60.0,0.0,3.0
2907,10.5,3.0,1.0,2.0,192.0,91.0,1995.0,-37.7388,145.0581,59.0,448.0,2.0,3.0
2908,10.5,4.0,1.0,2.0,374.0,113.0,1940.0,-37.7437,145.0506,59.0,60.0,0.0,3.0
2909,10.5,3.0,1.0,1.0,317.0,95.0,1950.0,-37.7397,145.0513,59.0,661.0,0.0,3.0
2910,10.5,3.0,2.0,1.0,0.0,123.0,2015.0,-37.7502,145.0465,59.0,22.0,1.0,3.0
2911,9.4,2.0,1.0,2.0,465.0,81.0,1960.0,-37.7369,145.0371,94.0,123.0,0.0,3.0
2912,9.4,3.0,1.0,2.0,658.0,99.0,1960.0,-37.7445,145.0386,94.0,851.0,0.0,3.0
2913,9.4,2.0,1.0,0.0,391.0,74.0,1960.0,-37.7349,145.0398,94.0,2928.0,0.0,3.0
2914,9.4,3.0,1.0,2.0,476.0,200.0,1956.0,-37.7339,145.0405,94.0,123.0,0.0,3.0
